customer_id,customer_type,customer_name,company_name,pan_number,cin_number,date_of_birth,registration_status,pep_status,transaction_id,transaction_amount,transaction_date,sender_country,receiver_country,transaction_type,transaction_purpose,transaction_frequency,monthly_avg_amount,aml_risk,true_label
CUST12904,Individual,Ashley Harper,,WCFAs2440t,,16-07-1980,,Yes,TXN22904,472956,24-06-2025,India,Singapore,SWIFT,Travel Expense,Irregular,200252,Medium,High
CUST12905,Individual,Michelle Ferrell,,HsmGe7093Z,,05-05-1961,,Yes,TXN22905,247863,15-12-2025,Syria,Netherlands,SWIFT,Rent Payment,Irregular,75412,Low,Medium
CUST12906,Business,,Romero-Coleman,,CIN865826,,Inactive,No,TXN22906,285551,24-07-2025,Iran,Qatar,RTGS,Export Settlement,Regular,1437919,Medium,Medium
CUST12907,Business,,Harrison LLC,,CIN286468,,Inactive,No,TXN22907,223814,27-11-2025,India,Sudan,UPI,Export Settlement,Regular,752465,Medium,Medium
CUST12908,Individual,Tammy Hunt,,kRbkb4525w,,07-04-1984,,No,TXN22908,1595236,09-07-2025,United Arab Emirates,Syria,RTGS,Education,Irregular,30191,High,High
CUST12909,Business,,Wells-King,,CIN972066,,Active,No,TXN22909,362190,04-02-2025,Canada,South Korea,RTGS,Export Settlement,Regular,623871,Low,High
CUST12910,Individual,Leslie Powell,,PFPHJ4326i,,22-04-1984,,No,TXN22910,164285,16-08-2025,Nigeria,Switzerland,NEFT,Travel Expense,Irregular,139637,Low,Medium
CUST12911,Individual,Justin Mooney,,mqwVC2545r,,03-07-1971,,No,TXN22911,36289,01-11-2025,Australia,Norway,SWIFT,Medical,Regular,287833,Low,Low
CUST12912,Individual,Anthony Hill,,lpLmo2537d,,05-07-2003,,No,TXN22912,217037,24-11-2025,Singapore,Qatar,NEFT,Rent Payment,Irregular,148630,Medium,Medium
CUST12913,Individual,Elizabeth Hutchinson,,Xvbzj8321Q,,17-11-2003,,No,TXN22913,98953,08-06-2025,United States,Syria,RTGS,Education,Irregular,164567,Medium,Low
CUST12914,Business,,Jenkins-Mahoney,,CIN791926,,Inactive,No,TXN22914,239772,20-09-2025,Yemen,Saudi Arabia,UPI,Invoice Settlement,Occasional,1298914,High,Medium
CUST12915,Business,,Abbott-Cooper,,CIN360038,,Inactive,No,TXN22915,325915,25-01-2026,Singapore,Germany,SWIFT,Salary Disbursement,Occasional,1274213,Medium,High
CUST12916,Individual,Victor Jackson,,ymPBM2329O,,16-12-1983,,No,TXN22916,402475,01-02-2026,Venezuela,Yemen,UPI,Education,Irregular,272939,Medium,High
CUST12917,Individual,John Hernandez,,YOxPn2861E,,15-09-1976,,No,TXN22917,210264,15-10-2025,Germany,Germany,SWIFT,Rent Payment,Irregular,201705,Medium,Medium
CUST12918,Individual,David Leon,,ZWuPi0527M,,12-12-1959,,No,TXN22918,350854,01-03-2025,Canada,Vietnam,RTGS,Personal Transfer,Irregular,251762,Medium,High
CUST12919,Individual,Paige Joseph,,uDdDg5642Q,,05-10-1975,,No,TXN22919,445351,20-04-2025,Syria,Colombia,RTGS,Family Support,Irregular,102370,Medium,High
CUST12920,Individual,David Coffey,,FsJEc9550Z,,27-04-2006,,No,TXN22920,199424,11-07-2025,Singapore,Myanmar,SWIFT,Rent Payment,Regular,172189,High,Medium
CUST12921,Business,,Moore PLC,,CIN616382,,Inactive,Yes,TXN22921,127624,19-06-2025,Syria,Colombia,SWIFT,Export Settlement,Occasional,1490532,Medium,Medium
CUST12922,Individual,Jeffrey Bryant,,Qpeim6175i,,06-01-1963,,No,TXN22922,1839312,12-03-2025,Venezuela,Japan,UPI,Education,Irregular,251715,High,High
CUST12923,Individual,Brian Hensley,,fRCve2538s,,18-02-1996,,No,TXN22923,1888811,01-02-2026,United Arab Emirates,Qatar,RTGS,Personal Transfer,Regular,119604,High,High
CUST12924,Business,,Lane Inc,,CIN602187,,Active,No,TXN22924,58086,09-09-2025,Venezuela,Afghanistan,RTGS,Vendor Payment,Occasional,771409,Medium,Low
CUST12925,Individual,John Vasquez,,DcdSD1043n,,26-01-1981,,No,TXN22925,211785,14-07-2025,Canada,India,NEFT,Education,Regular,276906,High,Medium
CUST12926,Individual,Ricardo Johnson,,AOgfI9576Z,,12-10-1994,,No,TXN22926,1177224,27-02-2025,Canada,Afghanistan,SWIFT,Education,Irregular,71281,Low,High
CUST12927,Individual,Michelle Brooks,,gCRzP8931t,,12-04-1984,,No,TXN22927,430946,22-10-2025,Yemen,Canada,RTGS,Personal Transfer,Regular,182622,Low,High
CUST12928,Individual,Mrs. Jordan Villa MD,,qhVOH3744k,,27-05-1997,,No,TXN22928,40924,16-05-2025,United States,Italy,UPI,Personal Transfer,Regular,257349,Medium,Low
CUST12929,Individual,Gary Howard,,gMPVB1598L,,14-08-1984,,No,TXN22929,191690,25-02-2025,Nigeria,Switzerland,RTGS,Education,Irregular,258590,Low,Medium
CUST12930,Individual,Lisa Ross,,lCvCH1201L,,31-01-1966,,No,TXN22930,23480,23-02-2025,Iraq,Germany,UPI,Travel Expense,Regular,229026,Medium,Low
CUST12931,Individual,David Leonard,,XhIiK2555H,,23-01-1965,,No,TXN22931,156356,28-09-2025,India,Chile,UPI,Personal Transfer,Irregular,264043,Medium,Medium
CUST12932,Business,,Higgins Ltd,,CIN342104,,Inactive,No,TXN22932,294055,06-11-2025,Syria,Germany,NEFT,Tax Payment,Regular,630416,High,Medium
CUST12933,Business,,"Sims, Garcia and Johnson",,CIN983541,,Inactive,No,TXN22933,394589,15-05-2025,Iran,Qatar,NEFT,Tax Payment,Occasional,902163,Low,High
CUST12934,Business,,"Carpenter, Mendoza and Blake",,CIN205440,,Active,No,TXN22934,152599,17-08-2025,Syria,UAE,UPI,Invoice Settlement,Regular,1288317,Medium,Medium
CUST12935,Business,,Swanson-Mendez,,CIN731278,,Active,Yes,TXN22935,1253770,19-11-2025,United Arab Emirates,Germany,RTGS,Export Settlement,Regular,580770,Low,High
CUST12936,Individual,Austin Maxwell,,nZQCt1478j,,12-05-1967,,No,TXN22936,469082,17-08-2025,India,France,SWIFT,Rent Payment,Regular,226450,Medium,High
CUST12937,Business,,Young-Diaz,,CIN353407,,Inactive,No,TXN22937,167344,03-10-2025,Pakistan,Kuwait,SWIFT,Tax Payment,Occasional,662872,Medium,Medium
CUST12938,Individual,Molly Owens,,XYnfT7543x,,09-10-1966,,No,TXN22938,393618,28-04-2025,India,Norway,UPI,Medical,Regular,111131,Medium,High
CUST12939,Individual,Jaclyn Lucas,,sHdex0429r,,10-07-1982,,No,TXN22939,389049,30-01-2026,Germany,Zimbabwe,SWIFT,Travel Expense,Regular,159093,Medium,High
CUST12940,Individual,Joshua Beasley,,TDOzf7968O,,12-08-1984,,No,TXN22940,58864,27-12-2025,Germany,Libya,NEFT,Education,Regular,199666,High,Low
CUST12941,Business,,"Cooper, Hardy and Smith",,CIN556825,,Inactive,No,TXN22941,1884585,04-12-2025,United Kingdom,France,UPI,Vendor Payment,Regular,893379,High,High
CUST12942,Individual,Austin Welch,,YabUc4666q,,12-10-1981,,No,TXN22942,388979,23-02-2025,Australia,Singapore,SWIFT,Medical,Regular,184057,High,High
CUST12943,Individual,Alyssa Blair,,JKGTB6607y,,02-03-2005,,No,TXN22943,147557,08-10-2025,Germany,Germany,UPI,Education,Irregular,229839,Medium,Medium
CUST12944,Individual,Paul Elliott,,ITTvs3535H,,16-10-1968,,No,TXN22944,67228,22-10-2025,Pakistan,Turkey,NEFT,Medical,Regular,92624,Medium,Low
CUST12945,Business,,"White, Griffith and Guerra",,CIN481151,,Active,No,TXN22945,493536,03-10-2025,Australia,Australia,RTGS,Tax Payment,Regular,773581,Medium,High
CUST12946,Individual,Charles Crane,,kuJbI5229w,,08-11-1974,,Yes,TXN22946,338031,22-02-2025,Iran,India,NEFT,Medical,Regular,271772,High,High
CUST12947,Individual,Denise Keller,,OgnJA4681w,,06-01-1971,,No,TXN22947,139749,07-11-2025,United Kingdom,Venezuela,RTGS,Travel Expense,Irregular,153707,High,Medium
CUST12948,Individual,Amy Palmer,,SFegs9609E,,02-09-1993,,No,TXN22948,282956,13-11-2025,Myanmar,Austria,SWIFT,Education,Irregular,100487,Medium,Medium
CUST12949,Business,,"Wood, Guzman and Klein",,CIN629732,,Active,No,TXN22949,464289,07-09-2025,Nigeria,Germany,SWIFT,Export Settlement,Occasional,515314,High,High
CUST12950,Business,,Freeman-Nguyen,,CIN897945,,Inactive,Yes,TXN22950,432506,03-01-2026,United Arab Emirates,Singapore,UPI,Export Settlement,Regular,1304458,High,High
CUST12951,Individual,Dean Sanchez,,lfbdo0593h,,11-06-2002,,No,TXN22951,475522,19-11-2025,Syria,Netherlands,RTGS,Medical,Irregular,146582,High,High
CUST12952,Individual,Jason Anthony,,JPjgu5130q,,21-04-1960,,No,TXN22952,287483,15-07-2025,Germany,Belgium,UPI,Travel Expense,Irregular,221533,High,Medium
CUST12953,Individual,Robert Morales,,slhnV4813o,,23-10-2001,,No,TXN22953,206691,21-05-2025,Myanmar,UK,NEFT,Family Support,Regular,284938,High,Medium
CUST12954,Business,,Frey-Mccarty,,CIN168957,,Inactive,No,TXN22954,2236528,08-12-2025,Germany,Belgium,NEFT,Import Payment,Occasional,937445,High,High
CUST12955,Business,,Richards-Stewart,,CIN848689,,Active,No,TXN22955,492797,14-07-2025,Canada,Netherlands,UPI,Invoice Settlement,Occasional,783003,Medium,High
CUST12956,Individual,Jason Reid,,tRkRT4636w,,29-09-1971,,No,TXN22956,253059,18-01-2026,Syria,Germany,RTGS,Travel Expense,Regular,251246,Low,Medium
CUST12957,Individual,Christian Hicks,,cEnvw9569b,,01-12-1977,,Yes,TXN22957,78749,30-04-2025,Australia,Canada,SWIFT,Education,Regular,122896,Low,Low
CUST12958,Business,,Murray Group,,CIN482678,,Inactive,No,TXN22958,110838,20-10-2025,Venezuela,Chile,UPI,Tax Payment,Regular,670864,High,Medium
CUST12959,Individual,Lisa Compton,,zxTqz1695P,,06-04-1984,,No,TXN22959,416579,14-08-2025,Syria,UK,SWIFT,Travel Expense,Regular,253157,Medium,High
CUST12960,Individual,Gary Bowers,,dIFwm5154W,,24-04-1968,,No,TXN22960,76658,03-11-2025,Pakistan,Qatar,UPI,Medical,Regular,244026,Medium,Low
CUST12961,Business,,Roberson-Walker,,CIN943035,,Inactive,No,TXN22961,395045,16-08-2025,Nigeria,Germany,NEFT,Salary Disbursement,Regular,914728,High,High
CUST12962,Individual,Melissa Young,,swlih9299C,,05-06-1990,,No,TXN22962,42067,01-11-2025,Turkey,UAE,UPI,Family Support,Irregular,244868,Medium,Low
CUST12963,Business,,Harrison and Sons,,CIN801433,,Active,No,TXN22963,200000,02-02-2025,Pakistan,North Korea,UPI,Import Payment,Regular,1419952,High,High
CUST12964,Individual,Eddie Silva,,rJLBX3187S,,09-11-1965,,No,TXN22964,37471,09-11-2025,United Arab Emirates,Australia,RTGS,Rent Payment,Irregular,90515,Medium,Low
CUST12965,Individual,Mr. Jason Farmer DVM,,qPtoT1971f,,24-12-1978,,No,TXN22965,177760,28-02-2025,Germany,Norway,RTGS,Education,Irregular,174536,Medium,Medium
CUST12966,Individual,Megan Phillips,,IRtAq8527I,,29-12-1983,,No,TXN22966,494319,12-06-2025,Syria,South Korea,RTGS,Travel Expense,Regular,119696,High,High
CUST12967,Individual,Brett Curry,,PTaRI1901w,,19-08-2001,,No,TXN22967,146920,21-07-2025,Singapore,USA,RTGS,Rent Payment,Irregular,99676,Medium,Medium
CUST12968,Business,,"Brown, Martin and Nash",,CIN972886,,Active,No,TXN22968,2189587,22-12-2025,Myanmar,Qatar,NEFT,Invoice Settlement,Occasional,761035,High,High
CUST12969,Individual,Krista Kelly,,wBVDo3820M,,02-01-1997,,No,TXN22969,247206,31-05-2025,United States,Netherlands,UPI,Rent Payment,Irregular,212239,Low,Medium
CUST12970,Individual,Justin Moreno,,XiUrq3650A,,04-02-1960,,No,TXN22970,112204,08-01-2026,Nigeria,Singapore,UPI,Education,Regular,236524,Medium,Medium
CUST12971,Business,,Douglas-Brock,,CIN605012,,Inactive,No,TXN22971,383631,30-12-2025,Iraq,Zimbabwe,UPI,Export Settlement,Occasional,1403662,High,High
CUST12972,Business,,"Rojas, Huff and Castillo",,CIN612395,,Inactive,No,TXN22972,234369,06-11-2025,Iraq,Australia,SWIFT,Invoice Settlement,Occasional,506366,High,Medium
CUST12973,Business,,Williams Group,,CIN246827,,Inactive,No,TXN22973,293316,19-01-2026,Canada,Switzerland,UPI,Import Payment,Occasional,843580,Medium,Medium
CUST12974,Business,,"Dillon, Gilbert and Butler",,CIN967209,,Active,No,TXN22974,99272,12-04-2025,India,Austria,UPI,Tax Payment,Occasional,1183458,Medium,Low
CUST12975,Business,,Lee PLC,,CIN673658,,Inactive,No,TXN22975,139356,16-07-2025,United Arab Emirates,Switzerland,SWIFT,Tax Payment,Occasional,1321464,Medium,Medium
CUST12976,Business,,Pineda-Taylor,,CIN876817,,Active,No,TXN22976,496307,08-03-2025,India,UAE,RTGS,Vendor Payment,Occasional,1111606,Medium,High
CUST12977,Business,,Torres LLC,,CIN401815,,Inactive,No,TXN22977,1971500,26-07-2025,India,Singapore,SWIFT,Salary Disbursement,Regular,609534,Medium,High
CUST12978,Individual,Lucas Murray,,fHyjG8078O,,06-04-1970,,No,TXN22978,30803,15-11-2025,United Arab Emirates,Germany,RTGS,Medical,Regular,54699,Medium,Low
CUST12979,Business,,"Young, Anderson and Jones",,CIN326713,,Inactive,No,TXN22979,114094,14-12-2025,Iran,Sweden,SWIFT,Vendor Payment,Occasional,584674,Medium,Medium
CUST12980,Business,,Schultz-Williams,,CIN265418,,Inactive,Yes,TXN22980,71745,06-02-2025,Pakistan,USA,NEFT,Tax Payment,Occasional,1299205,Medium,Low
CUST12981,Individual,Andrew Clark,,iPKuX8449Q,,23-04-1996,,No,TXN22981,278275,15-02-2025,Myanmar,Turkey,RTGS,Medical,Regular,283947,High,Medium
CUST12982,Individual,Amy Nelson,,oIhRV7408s,,13-10-1972,,No,TXN22982,91562,19-10-2025,Iraq,South Korea,SWIFT,Family Support,Irregular,114587,Medium,Low
CUST12983,Individual,Jeffrey Johnson,,xGsyi8745s,,18-02-1984,,No,TXN22983,211140,16-08-2025,Pakistan,Yemen,NEFT,Rent Payment,Irregular,47352,High,High
CUST12984,Individual,Nancy Thornton,,bdgof5153N,,19-08-1975,,No,TXN22984,1610194,19-07-2025,Nigeria,Denmark,UPI,Medical,Regular,90861,High,High
CUST12985,Individual,Keith Kim,,OcXRj0659W,,09-07-1991,,No,TXN22985,213315,24-02-2025,United Kingdom,Austria,NEFT,Family Support,Regular,189768,Medium,Medium
CUST12986,Individual,Eric Dixon,,GpvuT3837h,,11-02-1994,,No,TXN22986,50857,24-12-2025,Germany,Singapore,UPI,Education,Regular,27670,Low,Low
CUST12987,Individual,Kelly Baxter,,JqGeU2188L,,29-05-1975,,No,TXN22987,276412,24-07-2025,Nigeria,Norway,NEFT,Travel Expense,Irregular,89745,Medium,Medium
CUST12988,Business,,"Cox, Hill and Hobbs",,CIN425352,,Inactive,No,TXN22988,217848,09-02-2025,United States,Saudi Arabia,UPI,Tax Payment,Regular,696227,High,Medium
CUST12989,Business,,Simpson PLC,,CIN833607,,Inactive,No,TXN22989,1597095,18-03-2025,Singapore,Spain,UPI,Invoice Settlement,Regular,524507,High,High
CUST12990,Business,,"Foster, Dixon and Harris",,CIN454611,,Active,No,TXN22990,282745,01-08-2025,United States,Zimbabwe,SWIFT,Export Settlement,Occasional,1262781,High,Medium
CUST12991,Individual,Michele Garcia,,snkWt0966l,,04-10-1980,,No,TXN22991,99146,14-03-2025,Iraq,Afghanistan,NEFT,Rent Payment,Irregular,133690,High,Low
CUST12992,Individual,Brian Carter,,ckwNE0946G,,20-11-1972,,No,TXN22992,399952,02-09-2025,United Arab Emirates,Singapore,SWIFT,Personal Transfer,Regular,39971,High,High
CUST12993,Individual,Paige Johnson,,fKTEZ2520x,,26-02-1997,,No,TXN22993,335975,15-12-2025,Venezuela,Australia,UPI,Medical,Irregular,174886,High,High
CUST12994,Individual,Bruce Perez,,TzKTp1665c,,11-04-2005,,No,TXN22994,131230,17-09-2025,Yemen,Norway,UPI,Medical,Irregular,183094,Medium,Medium
CUST12995,Individual,Christopher Sutton,,ugPoz2584K,,12-11-1985,,No,TXN22995,155248,30-06-2025,United Arab Emirates,Brazil,SWIFT,Rent Payment,Irregular,22497,Medium,Medium
CUST12996,Business,,Hernandez-Watson,,CIN445394,,Inactive,No,TXN22996,276246,13-08-2025,India,Belgium,SWIFT,Tax Payment,Regular,916012,High,Medium
CUST12997,Individual,Brianna Zuniga,,HMSwV8137A,,16-07-2006,,No,TXN22997,484429,12-04-2025,Venezuela,South Korea,SWIFT,Medical,Irregular,30643,High,High
CUST12998,Business,,Gillespie-Jimenez,,CIN275371,,Active,No,TXN22998,448060,08-09-2025,Australia,Japan,RTGS,Vendor Payment,Occasional,1004437,Medium,High
CUST12999,Individual,Joseph Richardson,,aUphH0511N,,26-06-1975,,No,TXN22999,454059,23-02-2025,Venezuela,Nigeria,SWIFT,Family Support,Irregular,131118,Medium,High
CUST13000,Individual,Bryan Jones,,CLmii0461G,,02-02-1995,,No,TXN23000,249413,30-06-2025,Venezuela,France,NEFT,Education,Regular,160193,Medium,Medium
CUST13001,Individual,Vickie Pena,,HYUyl2651l,,11-12-1976,,Yes,TXN23001,321572,06-11-2025,Venezuela,Myanmar,UPI,Rent Payment,Irregular,107734,High,High
CUST13002,Individual,Debra Savage,,ngzDK8031s,,10-06-1999,,No,TXN23002,10731,05-08-2025,United States,Denmark,SWIFT,Rent Payment,Irregular,142475,Low,Low
CUST13003,Individual,Michael Lewis,,TrEin7922z,,12-09-1989,,No,TXN23003,1379661,26-06-2025,Pakistan,UK,SWIFT,Personal Transfer,Regular,123650,High,High
CUST13004,Business,,Reeves-Shepard,,CIN984991,,Inactive,No,TXN23004,193864,12-09-2025,Syria,Haiti,RTGS,Vendor Payment,Regular,807623,Medium,Medium
CUST13005,Individual,Cristina Downs,,hKnHj0709U,,25-10-1964,,No,TXN23005,245524,05-10-2025,United Kingdom,Turkey,RTGS,Personal Transfer,Irregular,24993,Medium,Medium
CUST13006,Business,,"Davis, Burton and Jackson",,CIN274872,,Inactive,No,TXN23006,285305,06-03-2025,Venezuela,Japan,SWIFT,Export Settlement,Regular,739580,Medium,Medium
CUST13007,Business,,Klein-Jimenez,,CIN165661,,Inactive,No,TXN23007,96047,10-09-2025,United Kingdom,Egypt,RTGS,Export Settlement,Occasional,526871,Low,Low
CUST13008,Business,,"Espinoza, Wilson and Kelley",,CIN677127,,Active,No,TXN23008,349569,27-12-2025,Iraq,UK,UPI,Import Payment,Occasional,654637,Medium,High
CUST13009,Business,,"Harris, Washington and Santiago",,CIN233208,,Inactive,No,TXN23009,271797,19-06-2025,United Arab Emirates,Australia,UPI,Import Payment,Regular,1411909,Medium,Medium
CUST13010,Individual,Adam Carroll,,QXIcG7623P,,24-01-1974,,Yes,TXN23010,432941,19-05-2025,Nigeria,New Zealand,UPI,Rent Payment,Regular,176867,High,High
CUST13011,Business,,Carroll Inc,,CIN179354,,Active,No,TXN23011,95806,20-01-2026,Germany,Spain,UPI,Invoice Settlement,Regular,1419601,Low,Low
CUST13012,Business,,Gross PLC,,CIN972762,,Inactive,No,TXN23012,228371,27-04-2025,India,Belgium,UPI,Tax Payment,Occasional,714399,Medium,Medium
CUST13013,Business,,"Soto, Rivera and Miranda",,CIN430840,,Inactive,No,TXN23013,69898,15-06-2025,Syria,Germany,RTGS,Export Settlement,Occasional,1037209,Low,Low
CUST13014,Individual,Daniel Bell,,YTgmB9591b,,18-05-1956,,No,TXN23014,377799,17-10-2025,Nigeria,South Korea,UPI,Education,Irregular,132615,Medium,High
CUST13015,Business,,Hamilton Ltd,,CIN307234,,Active,No,TXN23015,438652,10-08-2025,Yemen,Canada,NEFT,Tax Payment,Regular,841306,High,High
CUST13016,Individual,Xavier Sanchez,,TDOgK0734c,,02-10-2005,,No,TXN23016,342214,15-04-2025,United Arab Emirates,Zimbabwe,NEFT,Medical,Regular,151518,High,High
CUST13017,Business,,"Williams, Lynch and Bradley",,CIN628504,,Inactive,No,TXN23017,479806,14-04-2025,United States,France,UPI,Import Payment,Occasional,1092085,Medium,High
CUST13018,Individual,James Duarte,,kUtoX1748C,,23-01-1989,,No,TXN23018,50665,20-06-2025,Canada,USA,UPI,Medical,Regular,287759,Low,Low
CUST13019,Individual,Maria Kramer,,KjdLW7293Y,,23-10-1987,,Yes,TXN23019,1059830,31-01-2026,Germany,Singapore,NEFT,Personal Transfer,Regular,172116,High,High
CUST13020,Individual,Stephanie Becker,,CcUNI3390i,,15-09-1988,,No,TXN23020,210265,11-12-2025,Australia,France,SWIFT,Rent Payment,Regular,106039,Medium,Medium
CUST13021,Individual,Jason Simmons,,gNivS8838y,,22-05-2000,,No,TXN23021,427441,29-01-2026,Pakistan,India,RTGS,Travel Expense,Regular,123903,High,High
CUST13022,Individual,Marissa Hernandez,,iUivn3237n,,11-07-1975,,No,TXN23022,91863,28-09-2025,Iran,Morocco,SWIFT,Travel Expense,Irregular,87162,Medium,Low
CUST13023,Individual,Adrienne Ward,,CjgIO2166d,,23-09-1968,,No,TXN23023,295670,01-08-2025,Iran,Thailand,RTGS,Medical,Regular,90395,Medium,Medium
CUST13024,Business,,Gonzales-Davis,,CIN235955,,Active,No,TXN23024,493647,11-06-2025,Yemen,Mexico,SWIFT,Vendor Payment,Regular,1423971,High,High
CUST13025,Business,,"Cameron, Frazier and Berger",,CIN822061,,Active,No,TXN23025,396006,16-04-2025,Germany,UAE,RTGS,Vendor Payment,Occasional,638514,High,High
CUST13026,Individual,Ashley Knight,,SXVEk2601q,,13-10-1967,,No,TXN23026,144734,17-02-2025,India,Libya,UPI,Education,Irregular,69295,High,Medium
CUST13027,Individual,Laura Webb,,JaBTb6043i,,11-06-1978,,No,TXN23027,425180,09-03-2025,Germany,Colombia,NEFT,Personal Transfer,Regular,75383,High,High
CUST13028,Individual,Maria Reilly,,hqyoS7373l,,26-09-1976,,No,TXN23028,2230635,11-11-2025,United Kingdom,Syria,UPI,Family Support,Irregular,25644,High,High
CUST13029,Individual,Matthew Munoz,,qgglS2379b,,07-03-2004,,No,TXN23029,303717,04-06-2025,United States,Canada,RTGS,Personal Transfer,Irregular,267156,Medium,High
CUST13030,Business,,"Jones, Lee and Taylor",,CIN736613,,Active,No,TXN23030,146259,11-02-2025,Iran,Belgium,SWIFT,Invoice Settlement,Regular,804945,Low,Medium
CUST13031,Individual,Donna Mitchell,,kFbjE3446i,,23-04-1986,,No,TXN23031,73142,08-08-2025,Pakistan,USA,SWIFT,Education,Regular,211326,Low,Low
CUST13032,Individual,Kenneth Webb,,EKlfU5948U,,29-10-2004,,Yes,TXN23032,433520,23-06-2025,Yemen,Singapore,UPI,Education,Regular,247203,Medium,High
CUST13033,Individual,Ryan Powers,,bJZDx9573u,,17-06-1975,,Yes,TXN23033,47148,26-10-2025,Iran,South Africa,UPI,Medical,Irregular,128466,Low,Low
CUST13034,Business,,Montoya PLC,,CIN978076,,Active,No,TXN23034,125039,22-03-2025,United Kingdom,New Zealand,SWIFT,Salary Disbursement,Regular,958877,Low,Medium
CUST13035,Individual,Mary Coleman,,bWliO2251W,,15-09-1993,,No,TXN23035,89514,19-10-2025,United Arab Emirates,Saudi Arabia,RTGS,Travel Expense,Regular,190916,Low,Low
CUST13036,Individual,Taylor Hawkins,,jZBge8887K,,16-09-1979,,No,TXN23036,22212,11-03-2025,Pakistan,Denmark,RTGS,Rent Payment,Irregular,95899,Low,Low
CUST13037,Business,,Rios Ltd,,CIN378440,,Inactive,No,TXN23037,170904,12-05-2025,United Arab Emirates,Kuwait,NEFT,Invoice Settlement,Regular,833799,Medium,Medium
CUST13038,Individual,Brandon Whitaker,,RXOVw5855p,,27-05-1956,,No,TXN23038,147318,03-06-2025,United Kingdom,Singapore,NEFT,Education,Regular,97866,Medium,Medium
CUST13039,Individual,Michael Mccoy,,oXnbR2930x,,25-09-1996,,No,TXN23039,79927,15-03-2025,Nigeria,New Zealand,NEFT,Medical,Irregular,203273,Low,Low
CUST13040,Individual,Jonathon Wolfe PhD,,KcBwG0172J,,04-08-1963,,No,TXN23040,232450,18-02-2025,United Kingdom,Norway,SWIFT,Education,Irregular,169749,Medium,Medium
CUST13041,Individual,Jessica Perez,,UzpDM4275Z,,27-05-1997,,No,TXN23041,186038,30-06-2025,United States,Australia,SWIFT,Medical,Irregular,218363,Medium,Medium
CUST13042,Individual,Sarah Wilson,,Sggvj8223r,,04-07-1998,,No,TXN23042,492524,25-05-2025,United Arab Emirates,Austria,RTGS,Rent Payment,Regular,86159,High,High
CUST13043,Business,,"Gutierrez, Lee and Myers",,CIN672393,,Active,No,TXN23043,1508213,12-09-2025,Turkey,Haiti,SWIFT,Vendor Payment,Regular,1060038,High,High
CUST13044,Individual,Jade Williams,,rHKMD7885K,,30-05-1976,,No,TXN23044,116680,03-08-2025,Yemen,Denmark,NEFT,Medical,Regular,215228,Low,Medium
CUST13045,Business,,Griffin-Allen,,CIN165030,,Inactive,No,TXN23045,367912,13-08-2025,India,Italy,RTGS,Salary Disbursement,Occasional,872501,Medium,High
CUST13046,Individual,Angela Bautista,,LPXzU1078d,,10-08-1991,,No,TXN23046,1822955,30-08-2025,Yemen,Sweden,NEFT,Travel Expense,Irregular,137253,High,High
CUST13047,Individual,Christine Anderson,,qQmXn5635r,,25-04-1999,,No,TXN23047,28338,06-01-2026,Myanmar,New Zealand,SWIFT,Family Support,Irregular,292763,Low,Low
CUST13048,Business,,Stewart Ltd,,CIN658940,,Inactive,No,TXN23048,2320941,08-01-2026,United Arab Emirates,India,UPI,Salary Disbursement,Regular,1211839,Medium,High
CUST13049,Individual,Lauren Clark,,MvWrF2639K,,13-02-1959,,No,TXN23049,413391,12-09-2025,Myanmar,Philippines,UPI,Rent Payment,Irregular,221459,Medium,High
CUST13050,Individual,Kevin Edwards,,yuqGY7128U,,18-03-1987,,No,TXN23050,282294,16-11-2025,Iraq,Japan,SWIFT,Medical,Irregular,244567,High,Medium
CUST13051,Individual,Jennifer Robinson,,sNVZi1172C,,07-09-1978,,No,TXN23051,167338,22-10-2025,United Kingdom,Singapore,RTGS,Family Support,Irregular,218542,Medium,Medium
CUST13052,Business,,Higgins-Mcintosh,,CIN586832,,Inactive,No,TXN23052,1578220,05-02-2025,Myanmar,India,UPI,Import Payment,Occasional,544176,Medium,High
CUST13053,Individual,Brent Cooper,,AmDlD4003v,,01-07-1967,,No,TXN23053,307990,04-03-2025,India,Haiti,NEFT,Personal Transfer,Irregular,216628,Medium,High
CUST13054,Business,,Wall-Khan,,CIN349941,,Active,No,TXN23054,152795,08-05-2025,United Arab Emirates,New Zealand,NEFT,Export Settlement,Regular,1096538,Medium,Medium
CUST13055,Individual,Rebecca Foster,,oMlnL1188g,,27-03-1957,,No,TXN23055,457084,10-03-2025,India,Turkey,UPI,Family Support,Irregular,53186,High,High
CUST13056,Individual,Shannon Avila,,vyWJP9980T,,19-08-1992,,No,TXN23056,267604,14-10-2025,Venezuela,Somalia,UPI,Medical,Regular,271756,Low,High
CUST13057,Individual,Kaitlin Johnson,,GyVko6890j,,25-07-2001,,No,TXN23057,271510,12-02-2025,Iran,Singapore,SWIFT,Travel Expense,Regular,38697,Medium,Medium
CUST13058,Individual,Stephen Sullivan,,YfmdI9763Q,,23-01-1962,,No,TXN23058,2148960,07-05-2025,Singapore,Netherlands,RTGS,Family Support,Irregular,183551,Medium,High
CUST13059,Business,,Holt-Martinez,,CIN608068,,Active,No,TXN23059,103390,18-12-2025,Myanmar,India,NEFT,Import Payment,Regular,662711,Medium,Medium
